0,1,2,3
SOCS3,1,0.07692307692307693,[6]
SMAD4,1,0.07692307692307693,[6]
KIZ,1,0.07692307692307693,[6]
ACOT8,1,0.07692307692307693,[6]
MARCH2,1,0.07692307692307693,[6]
SLC35E1,1,0.07692307692307693,[6]
SLC1A5,1,0.07692307692307693,[6]
BID,1,0.07692307692307693,[6]
DGCR6L,1,0.07692307692307693,[6]
ASCC2,1,0.07692307692307693,[6]
MVB12A,3,0.075,[6]
UBE2R2,2,0.07407407407407407,[6]
MMAB,2,0.07407407407407407,[6]
AP3D1,2,0.07407407407407407,[6]
SMIM20,2,0.07142857142857142,[6]
PYCARD,2,0.07142857142857142,[6]
MT1X,2,0.07142857142857142,[6]
HP1BP3,1,0.07142857142857142,[6]
HMGCL,1,0.07142857142857142,[6]
FUCA1,1,0.07142857142857142,[6]
PEF1,1,0.07142857142857142,[6]
C1orf122,1,0.07142857142857142,[6]
USP1,1,0.07142857142857142,[6]
MTF2,1,0.07142857142857142,[6]
SNX7,1,0.07142857142857142,[6]
INTS3,1,0.07142857142857142,[6]
CEP350,1,0.07142857142857142,[6]
C1orf27,1,0.07142857142857142,[6]
SMYD3,1,0.07142857142857142,[6]
THUMPD2,1,0.07142857142857142,[6]
AHSA2,1,0.07142857142857142,[6]
COBLL1,1,0.07142857142857142,[6]
STAT1,1,0.07142857142857142,[6]
NRP2,1,0.07142857142857142,[6]
NDUFS1,1,0.07142857142857142,[6]
ATG4B,1,0.07142857142857142,[6]
DPH3,1,0.07142857142857142,[6]
NGLY1,1,0.07142857142857142,[6]
UBP1,1,0.07142857142857142,[6]
UBA7,1,0.07142857142857142,[6]
PCBP4,1,0.07142857142857142,[6]
STAG1,1,0.07142857142857142,[6]
ARMC8,1,0.07142857142857142,[6]
GYG1,1,0.07142857142857142,[6]
TNFSF10,1,0.07142857142857142,[6]
KLHL24,1,0.07142857142857142,[6]
DVL3,1,0.07142857142857142,[6]
DHX15,1,0.07142857142857142,[6]
FIP1L1,1,0.07142857142857142,[6]
SCARB2,1,0.07142857142857142,[6]
SEC31A,1,0.07142857142857142,[6]
CFAP97,1,0.07142857142857142,[6]
WDR70,1,0.07142857142857142,[6]
B4GALT7,1,0.07142857142857142,[6]
TAP1,1,0.07142857142857142,[6]
HLA-DPA1,1,0.07142857142857142,[6]
TRMT11,1,0.07142857142857142,[6]
RNF216,1,0.07142857142857142,[6]
CDK6,1,0.07142857142857142,[6]
SAMD9,1,0.07142857142857142,[6]
EPHB6,1,0.07142857142857142,[6]
MAP7D3,1,0.07142857142857142,[6]
FMR1,1,0.07142857142857142,[6]
MECP2,1,0.07142857142857142,[6]
NANS,1,0.07142857142857142,[6]
SLC44A1,1,0.07142857142857142,[6]
MAPKAP1,1,0.07142857142857142,[6]
ARRDC1,1,0.07142857142857142,[6]
SPON1,1,0.07142857142857142,[6]
EHD1,1,0.07142857142857142,[6]
C11orf54,1,0.07142857142857142,[6]
VWA5A,1,0.07142857142857142,[6]
TMEM218,1,0.07142857142857142,[6]
PFKP,1,0.07142857142857142,[6]
PPIF,1,0.07142857142857142,[6]
FBXL15,1,0.07142857142857142,[6]
COPS7A,1,0.07142857142857142,[6]
RNF41,1,0.07142857142857142,[6]
KIAA1033,1,0.07142857142857142,[6]
RITA1,1,0.07142857142857142,[6]
DLST,1,0.07142857142857142,[6]
NIPA2,1,0.07142857142857142,[6]
POLR3E,1,0.07142857142857142,[6]
NFATC2IP,1,0.07142857142857142,[6]
PHKG2,1,0.07142857142857142,[6]
RBL2,1,0.07142857142857142,[6]
CMTM3,1,0.07142857142857142,[6]
GLOD4,1,0.07142857142857142,[6]
SLFN5,1,0.07142857142857142,[6]
PCGF2,1,0.07142857142857142,[6]
ZNF652,1,0.07142857142857142,[6]
SPOP,1,0.07142857142857142,[6]
DDX42,1,0.07142857142857142,[6]
SNHG25,1,0.07142857142857142,[6]
PRKAR1A,1,0.07142857142857142,[6]
GRB2,1,0.07142857142857142,[6]
SAP30BP,1,0.07142857142857142,[6]
TMX4,1,0.07142857142857142,[6]
MAP1LC3A,1,0.07142857142857142,[6]
ZNF562,1,0.07142857142857142,[6]
MRI1,1,0.07142857142857142,[6]
OCEL1,1,0.07142857142857142,[6]
ZNF431,1,0.07142857142857142,[6]
TYROBP,1,0.07142857142857142,[6]
ZNF226,1,0.07142857142857142,[6]
SYMPK,1,0.07142857142857142,[6]
NIPSNAP1,1,0.07142857142857142,[6]
CSNK1E,1,0.07142857142857142,[6]
TOB2,1,0.07142857142857142,[6]
TMEM50A,2,0.06896551724137931,[6]
MRPS5,2,0.06896551724137931,[6]
EMC3,2,0.06896551724137931,[6]
RARRES3,2,0.06896551724137931,[6]
IFT22,2,0.06666666666666667,[6]
SUSD3,2,0.06666666666666667,[6]
BRD4,2,0.06666666666666667,[6]
PRPF31,2,0.06666666666666667,[6]
UBE2J2,1,0.06666666666666667,[6]
PINK1,1,0.06666666666666667,[6]
PITHD1,1,0.06666666666666667,[6]
ERI3,1,0.06666666666666667,[6]
GNAI3,1,0.06666666666666667,[6]
CAPZA1,1,0.06666666666666667,[6]
SLC16A1-AS1,1,0.06666666666666667,[6]
MIA3,1,0.06666666666666667,[6]
BROX,1,0.06666666666666667,[6]
COG2,1,0.06666666666666667,[6]
GPN1,1,0.06666666666666667,[6]
GGCX,1,0.06666666666666667,[6]
FAHD2B,1,0.06666666666666667,[6]
RALB,1,0.06666666666666667,[6]
TLK1,1,0.06666666666666667,[6]
IDH1,1,0.06666666666666667,[6]
TWF2,1,0.06666666666666667,[6]
WDR82,1,0.06666666666666667,[6]
ATP6V1A,1,0.06666666666666667,[6]
HMCES,1,0.06666666666666667,[6]
MRPS22,1,0.06666666666666667,[6]
FAM43A,1,0.06666666666666667,[6]
CTBP1,1,0.06666666666666667,[6]
PLA2G12A,1,0.06666666666666667,[6]
SLC25A4,1,0.06666666666666667,[6]
SLC30A5,1,0.06666666666666667,[6]
COMMD10,1,0.06666666666666667,[6]
HSD17B4,1,0.06666666666666667,[6]
DIAPH1,1,0.06666666666666667,[6]
MED7,1,0.06666666666666667,[6]
TMEM30A,1,0.06666666666666667,[6]
IBTK,1,0.06666666666666667,[6]
WDR60,1,0.06666666666666667,[6]
HMGN5,1,0.06666666666666667,[6]
SLC10A3,1,0.06666666666666667,[6]
EIF4EBP1,1,0.06666666666666667,[6]
EBLN3,1,0.06666666666666667,[6]
EXOSC3,1,0.06666666666666667,[6]
ALDH1B1,1,0.06666666666666667,[6]
NIPSNAP3A,1,0.06666666666666667,[6]
DPM2,1,0.06666666666666667,[6]
CYB561A3,1,0.06666666666666667,[6]
RBM4,1,0.06666666666666667,[6]
TCIRG1,1,0.06666666666666667,[6]
FADD,1,0.06666666666666667,[6]
STT3A,1,0.06666666666666667,[6]
TCF7L2,1,0.06666666666666667,[6]
ATN1,1,0.06666666666666667,[6]
SP1,1,0.06666666666666667,[6]
N6AMT2,1,0.06666666666666667,[6]
SDR39U1,1,0.06666666666666667,[6]
MGAT2,1,0.06666666666666667,[6]
DNAAF2,1,0.06666666666666667,[6]
GPATCH2L,1,0.06666666666666667,[6]
C14orf159,1,0.06666666666666667,[6]
CHP1,1,0.06666666666666667,[6]
HN1L,1,0.06666666666666667,[6]
CMC2,1,0.06666666666666667,[6]
GABARAP,1,0.06666666666666667,[6]
CHD3,1,0.06666666666666667,[6]
NKIRAS2,1,0.06666666666666667,[6]
DCAF7,1,0.06666666666666667,[6]
OXLD1,1,0.06666666666666667,[6]
HGS,1,0.06666666666666667,[6]
SS18,1,0.06666666666666667,[6]
IFT52,1,0.06666666666666667,[6]
SDC4,1,0.06666666666666667,[6]
DIDO1,1,0.06666666666666667,[6]
DNASE2,1,0.06666666666666667,[6]
CEBPG,1,0.06666666666666667,[6]
CIC,1,0.06666666666666667,[6]
TRIOBP,1,0.06666666666666667,[6]
ADSL,1,0.06666666666666667,[6]
SUPT4H1,2,0.06451612903225806,[6]
PSMD13,2,0.0625,[6]
SNRPA1,2,0.0625,[6]
PPP1R8,1,0.0625,[6]
BSDC1,1,0.0625,[6]
PPIH,1,0.0625,[6]
TMEM69,1,0.0625,[6]
ITGB3BP,1,0.0625,[6]
SH3GLB1,1,0.0625,[6]
CIART,1,0.0625,[6]
UBAP2L,1,0.0625,[6]
DCAF8,1,0.0625,[6]
CDC73,1,0.0625,[6]
DIEXF,1,0.0625,[6]
CDC42BPA,1,0.0625,[6]
TRIM11,1,0.0625,[6]
AAK1,1,0.0625,[6]
PDCL3,1,0.0625,[6]
ZFAND2B,1,0.0625,[6]
TOP2B,1,0.0625,[6]
LAMB2,1,0.0625,[6]
PDIA5,1,0.0625,[6]
UBA5,1,0.0625,[6]
KPNA4,1,0.0625,[6]
MXD4,1,0.0625,[6]
EIF4E,1,0.0625,[6]
LINC01184,1,0.0625,[6]
CLINT1,1,0.0625,[6]
MCUR1,1,0.0625,[6]
SAYSD1,1,0.0625,[6]
CLIC5,1,0.0625,[6]
UBE2J1,1,0.0625,[6]
POLM,1,0.0625,[6]
TMEM120A,1,0.0625,[6]
STYXL1,1,0.0625,[6]
SDHAF3,1,0.0625,[6]
ZNF655,1,0.0625,[6]
ZNF3,1,0.0625,[6]
RAI2,1,0.0625,[6]
TMEM185A,1,0.0625,[6]
GDI1,1,0.0625,[6]
ARFGEF1,1,0.0625,[6]
KLF10,1,0.0625,[6]
AZIN1,1,0.0625,[6]
AGO2,1,0.0625,[6]
CDKN2A,1,0.0625,[6]
VCP,1,0.0625,[6]
FAM120A,1,0.0625,[6]
CRB2,1,0.0625,[6]
URM1,1,0.0625,[6]
IRF7,1,0.0625,[6]
APIP,1,0.0625,[6]
SCYL1,1,0.0625,[6]
SART1,1,0.0625,[6]
CCDC82,1,0.0625,[6]
CUL5,1,0.0625,[6]
PUS3,1,0.0625,[6]
POLL,1,0.0625,[6]
FUOM,1,0.0625,[6]
ETNK1,1,0.0625,[6]
RARG,1,0.0625,[6]
COQ5,1,0.0625,[6]
TRIP11,1,0.0625,[6]
SQRDL,1,0.0625,[6]
SNRNP25,1,0.0625,[6]
ATP6V0D1,1,0.0625,[6]
USP10,1,0.0625,[6]
SPG7,1,0.0625,[6]
DERL2,1,0.0625,[6]
DRG2,1,0.0625,[6]
TRAF4,1,0.0625,[6]
COPRS,1,0.0625,[6]
CDC42EP4,1,0.0625,[6]
SIRT7,1,0.0625,[6]
C17orf62,1,0.0625,[6]
RIN2,1,0.0625,[6]
TRPC4AP,1,0.0625,[6]
CTSA,1,0.0625,[6]
